Date,All Water Level
5/27/2014,444.12408
5/28/2014,443.81928
5/29/2014,443.6364
5/30/2014,443.36208
5/31/2014,443.08776
6/1/2014,442.81344
6/2/2014,442.50864
6/3/2014,442.23432
6/4/2014,441.92952
6/5/2014,441.6552
6/6/2014,441.3504
6/7/2014,441.25896
6/8/2014,440.7408
6/9/2014,440.46648
6/10/2014,440.16168
6/11/2014,439.88736
6/12/2014,439.58256
6/13/2014,439.27776
6/14/2014,439.00344
6/15/2014,438.69864
6/16/2014,438.39384
6/17/2014,438.08904
6/18/2014,437.78424
6/19/2014,437.47944
6/20/2014,437.14416
6/21/2014,436.83936
6/22/2014,436.53456
6/23/2014,436.19928
6/24/2014,435.89448
6/25/2014,435.5592
6/26/2014,435.22392
6/27/2014,434.88864
6/28/2014,434.55336
6/29/2014,434.21808
6/30/2014,433.91328
7/1/2014,433.578
7/2/2014,433.24272
7/3/2014,432.90744
7/4/2014,432.60264
7/5/2014,432.26736
7/6/2014,432.48072
7/7/2014,432.816
7/8/2014,432.48072
7/9/2014,432.63312
7/10/2014,433.05984
7/11/2014,433.15128
7/12/2014,432.90744
7/13/2014,432.69408
7/14/2014,432.45024
7/15/2014,432.5112
7/16/2014,433.21224
7/17/2014,433.48656
7/18/2014,433.39512
7/19/2014,433.18176
7/20/2014,432.9684
7/21/2014,432.75504
7/22/2014,432.78552
7/23/2014,433.54752
7/24/2014,434.0352
7/25/2014,433.91328
7/26/2014,433.63896
7/27/2014,433.36464
7/28/2014,433.1208
7/29/2014,433.02936
7/30/2014,433.63896
7/31/2014,434.09616
8/1/2014,434.09616
8/2/2014,433.85232
8/3/2014,433.60848
8/4/2014,433.36464
8/5/2014,433.09032
8/6/2014,432.9684
8/7/2014,433.578
8/8/2014,433.79136
8/9/2014,433.54752
8/10/2014,433.30368
8/11/2014,433.05984
8/12/2014,432.816
8/13/2014,432.54168
8/14/2014,432.29784
8/15/2014,432.23688
8/16/2014,432.02352
8/17/2014,431.77968
8/18/2014,431.99304
8/19/2014,431.9016
8/20/2014,431.47488
8/21/2014,431.35296
8/22/2014,431.17008
8/23/2014,430.95672
8/24/2014,430.62144
8/25/2014,431.04816
8/26/2014,430.6824
8/27/2014,430.46904
8/28/2014,430.28616
8/29/2014,430.0728
8/30/2014,429.82896
8/31/2014,429.67656
9/1/2014,429.4632
9/2/2014,429.24984
9/3/2014,429.06696
9/4/2014,428.8536
9/5/2014,428.64024
9/6/2014,428.45736
9/7/2014,428.30496
9/8/2014,428.18304
9/9/2014,428.06112
9/10/2014,428.0916
9/11/2014,428.00016
9/12/2014,427.75632
9/13/2014,427.54296
9/14/2014,427.45152
9/15/2014,427.29912
9/16/2014,427.08576
9/17/2014,426.8724
9/18/2014,426.99432
9/19/2014,426.75048
9/20/2014,426.53712
9/21/2014,426.1104
9/22/2014,425.8056
9/23/2014,425.6532
9/24/2014,425.56176
9/25/2014,425.196
9/26/2014,425.01312
9/27/2014,424.7388
9/28/2014,424.46448
9/29/2014,424.19016
9/30/2014,423.76344
10/1/2014,423.8244
10/2/2014,423.64152
10/3/2014,423.5196
10/4/2014,423.27576
10/5/2014,422.48328
10/6/2014,422.4528
10/7/2014,422.02608
10/8/2014,421.8432
10/9/2014,421.72128
10/10/2014,421.62984
10/11/2014,421.2336
10/12/2014,420.9288
10/13/2014,420.624
10/14/2014,420.3192
10/15/2014,421.11168
10/16/2014,421.386
10/17/2014,420.9288
10/18/2014,420.9288
10/19/2014,420.59352
10/20/2014,420.22776
10/21/2014,420.41064
10/22/2014,420.80688
10/23/2014,421.35552
10/24/2014,421.0812
10/25/2014,420.80688
10/26/2014,420.4716
10/27/2014,420.10584
10/28/2014,419.98392
10/29/2014,420.28872
10/30/2014,420.9288
10/31/2014,421.2336
11/1/2014,420.68496
11/2/2014,420.56304
11/3/2014,420.1668
11/4/2014,420.0144
11/5/2014,420.53256
11/6/2014,420.624
11/7/2014,421.17264
11/8/2014,420.9288
11/9/2014,420.68496
11/10/2014,420.56304
11/11/2014,420.41064
11/12/2014,420.65448
11/13/2014,420.9288
11/14/2014,420.624
11/15/2014,420.34968
11/16/2014,420.44112
11/17/2014,420.10584
11/18/2014,420.0144
11/19/2014,420.0144
11/20/2014,420.624
11/21/2014,420.9288
11/22/2014,420.4716
11/23/2014,420.19728
11/24/2014,420.4716
11/25/2014,421.14216
11/26/2014,421.5384
11/27/2014,421.78224
11/28/2014,421.8432
11/29/2014,421.75176
11/30/2014,421.2336
12/1/2014,420.9288
12/2/2014,420.9288
12/3/2014,421.78224
12/4/2014,422.148
12/5/2014,422.4528
12/6/2014,422.148
12/7/2014,422.08704
12/8/2014,421.8432
12/9/2014,421.8432
12/10/2014,422.48328
12/11/2014,423.48912
12/12/2014,423.672
12/13/2014,424.83024
12/14/2014,424.79976
12/15/2014,424.55592
12/16/2014,424.5864
12/17/2014,425.31792
12/18/2014,425.13504
12/19/2014,424.92168
12/20/2014,425.5008
12/21/2014,425.68368
12/22/2014,425.6532
12/23/2014,425.56176
12/24/2014,425.958
12/25/2014,426.20184
12/26/2014,426.2628
12/27/2014,426.35424
12/28/2014,426.1104
12/29/2014,425.6532
12/30/2014,425.8056
12/31/2014,426.35424
1/1/2015,426.53712
1/2/2015,426.53712
1/3/2015,426.72
1/4/2015,426.1104
1/5/2015,425.98848
1/6/2015,425.5008
1/7/2015,426.44568
1/8/2015,426.32376
1/9/2015,426.14088
1/10/2015,425.71416
1/11/2015,425.6532
1/12/2015,425.28744
1/13/2015,425.0436
1/14/2015,425.0436
1/15/2015,425.71416
1/16/2015,425.56176
1/17/2015,425.5008
1/18/2015,425.13504
1/19/2015,424.92168
1/20/2015,424.7388
1/21/2015,425.5008
1/22/2015,426.01896
1/23/2015,426.1104
1/24/2015,425.89704
1/25/2015,425.68368
1/26/2015,425.40936
1/27/2015,425.16552
1/28/2015,425.196
1/29/2015,425.5008
1/30/2015,424.8912
1/31/2015,425.10456
2/1/2015,424.52544
2/2/2015,424.31208
2/3/2015,424.434
2/4/2015,425.0436
2/5/2015,425.196
2/6/2015,425.13504
2/7/2015,425.07408
2/8/2015,424.55592
2/9/2015,424.46448
2/10/2015,424.52544
2/11/2015,425.07408
2/12/2015,424.92168
2/13/2015,424.83024
2/14/2015,424.70832
2/15/2015,424.25112
2/16/2015,424.00728
2/17/2015,423.73296
2/18/2015,423.61104
2/19/2015,423.30624
2/20/2015,423.33672
2/21/2015,422.87952
2/22/2015,422.69664
2/23/2015,422.3004
2/24/2015,422.08704
2/25/2015,421.6908
2/26/2015,421.5384
2/27/2015,421.32504
2/28/2015,421.2336
3/1/2015,420.9288
3/2/2015,420.7764
3/3/2015,420.65448
3/4/2015,421.50792
3/5/2015,421.6908
3/6/2015,421.5384
3/7/2015,421.2336
3/8/2015,420.89832
3/9/2015,420.68496
3/10/2015,420.56304
3/11/2015,420.50208
3/12/2015,420.7764
3/13/2015,420.624
3/14/2015,420.25824
3/15/2015,419.92296
3/16/2015,419.37432
3/17/2015,419.13048
3/18/2015,419.49624
3/19/2015,419.7096
3/20/2015,419.83152
3/21/2015,419.67912
3/22/2015,419.67912
3/23/2015,419.46576
3/24/2015,419.1
3/25/2015,419.7096
3/26/2015,419.7096
3/27/2015,420.56304
3/28/2015,420.22776
3/29/2015,419.58768
3/30/2015,419.34384
3/31/2015,419.89248
4/1/2015,420.38016
4/2/2015,420.68496
4/3/2015,420.71544
4/4/2015,420.41064
4/5/2015,419.95344
4/6/2015,419.67912
4/7/2015,419.4048
4/8/2015,419.862
4/9/2015,420.624
4/10/2015,420.86784
4/11/2015,420.56304
4/12/2015,420.50208
4/13/2015,420.50208
4/14/2015,419.64864
4/15/2015,420.4716
4/16/2015,421.0812
4/17/2015,421.0812
4/18/2015,421.02024
4/19/2015,420.41064
4/20/2015,420.07536
4/21/2015,419.80104
4/22/2015,420.44112
4/23/2015,421.05072
4/24/2015,421.2336
4/25/2015,420.9288
4/26/2015,420.59352
4/27/2015,420.38016
4/28/2015,420.68496
4/29/2015,421.35552
4/30/2015,421.66032
5/1/2015,421.78224
5/2/2015,421.72128
5/3/2015,421.0812
5/4/2015,421.02024
5/5/2015,421.66032
5/6/2015,422.08704
5/7/2015,422.3004
5/8/2015,422.81856
5/9/2015,423.3672
5/10/2015,423.00144
5/11/2015,423.00144
5/12/2015,423.55008
5/13/2015,423.9768
5/14/2015,424.49496
5/15/2015,424.06824
5/16/2015,424.2816
5/17/2015,423.8244
5/18/2015,423.61104
5/19/2015,424.40352
5/20/2015,424.7388
5/21/2015,424.8912
5/22/2015,424.8912
5/23/2015,424.37304
5/24/2015,424.1292
5/25/2015,423.79392
5/26/2015,424.46448
5/27/2015,424.70832
5/28/2015,424.95216
5/29/2015,424.95216
5/30/2015,424.76928
5/31/2015,424.55592
6/1/2015,424.7388
6/2/2015,424.70832
6/3/2015,424.8912
6/4/2015,424.98264
6/5/2015,425.0436
6/6/2015,424.98264
6/7/2015,424.52544
6/8/2015,424.25112
6/9/2015,424.2816
6/10/2015,424.70832
6/11/2015,424.92168
6/12/2015,424.7388
6/13/2015,424.49496
6/14/2015,423.88536
6/15/2015,423.672
6/16/2015,423.61104
6/17/2015,424.1292
6/18/2015,424.34256
6/19/2015,424.5864
6/20/2015,424.2816
6/21/2015,423.64152
6/22/2015,423.61104
6/23/2015,423.8244
6/24/2015,424.2816
6/25/2015,424.5864
6/26/2015,424.67784
6/27/2015,424.67784
6/28/2015,424.19016
6/29/2015,423.94632
6/30/2015,424.25112
7/1/2015,424.46448
7/2/2015,424.86072
7/3/2015,425.196
7/4/2015,425.47032
7/5/2015,425.6532
7/6/2015,425.56176
7/7/2015,426.04944
7/8/2015,426.44568
7/9/2015,426.75048
7/10/2015,427.20768
7/11/2015,427.3296
7/12/2015,426.96384
7/13/2015,426.75048
7/14/2015,426.68952
7/15/2015,427.29912
7/16/2015,427.60392
7/17/2015,427.75632
7/18/2015,427.6344
7/19/2015,427.39056
7/20/2015,427.14672
7/21/2015,426.96384
7/22/2015,427.69536
7/23/2015,428.06112
7/24/2015,428.244
7/25/2015,428.03064
7/26/2015,427.6344
7/27/2015,427.39056
7/28/2015,427.20768
7/29/2015,427.6344
7/30/2015,427.90872
7/31/2015,428.12208
8/1/2015,427.9392
8/2/2015,427.6344
8/3/2015,427.36008
8/4/2015,427.3296
8/5/2015,427.81728
8/6/2015,428.06112
8/7/2015,428.06112
8/8/2015,427.90872
8/9/2015,427.57344
8/10/2015,427.45152
8/11/2015,427.87824
8/12/2015,428.06112
8/13/2015,428.18304
8/14/2015,428.0916
8/15/2015,427.84776
8/16/2015,427.54296
8/17/2015,427.39056
8/18/2015,428.03064
8/19/2015,427.7868
8/20/2015,427.69536
8/21/2015,427.39056
8/22/2015,427.08576
8/23/2015,426.84192
8/24/2015,426.68952
8/25/2015,427.11624
8/26/2015,427.20768
8/27/2015,427.20768
8/28/2015,427.05528
8/29/2015,426.78096
8/30/2015,426.44568
8/31/2015,426.32376
9/1/2015,426.62856
9/2/2015,426.62856
9/3/2015,426.68952
9/4/2015,426.65904
9/5/2015,426.23232
9/6/2015,425.92752
9/7/2015,425.6532
9/8/2015,425.3484
9/9/2015,425.196
9/10/2015,425.0436
9/11/2015,425.13504
9/12/2015,424.98264
9/13/2015,424.5864
9/14/2015,424.52544
9/15/2015,425.83608
9/16/2015,427.14672
9/17/2015,427.87824
9/18/2015,427.6344
9/19/2015,427.45152
9/20/2015,427.23816
9/21/2015,426.72
9/22/2015,426.78096
9/23/2015,426.5676
9/24/2015,426.78096
9/25/2015,426.53712
9/26/2015,426.32376
9/27/2015,426.01896
9/28/2015,425.74464
9/29/2015,425.47032
9/30/2015,425.196
10/1/2015,425.16552
10/2/2015,424.7388
10/3/2015,424.2816
10/4/2015,424.5864
10/5/2015,423.672
10/6/2015,423.48912
10/7/2015,423.3672
10/8/2015,423.91584
10/9/2015,423.9768
10/10/2015,423.73296
10/11/2015,423.33672
10/12/2015,423.0624
10/13/2015,422.7576
10/14/2015,422.42232
10/15/2015,422.02608
10/16/2015,421.87368
10/17/2015,421.5384
10/18/2015,421.17264
10/19/2015,420.95928
10/20/2015,421.56888
10/21/2015,421.93464
10/22/2015,422.17848
10/23/2015,422.39184
10/24/2015,421.8432
10/25/2015,421.75176
10/26/2015,421.72128
10/27/2015,422.08704
10/28/2015,422.20896
10/29/2015,422.66616
10/30/2015,422.66616
10/31/2015,422.69664
11/1/2015,422.51376
11/2/2015,422.148
11/3/2015,422.69664
11/4/2015,422.7576
11/5/2015,423.18432
11/6/2015,423.39768
11/7/2015,423.39768
11/8/2015,423.12336
11/9/2015,422.81856
11/10/2015,422.7576
11/11/2015,423.2148
11/12/2015,423.64152
11/13/2015,423.55008
11/14/2015,423.00144
11/15/2015,422.97096
11/16/2015,422.7576
11/17/2015,422.4528
11/18/2015,423.33672
11/19/2015,423.61104
11/20/2015,423.76344
11/21/2015,423.3672
11/22/2015,423.3672
11/23/2015,422.94048
11/24/2015,422.81856
11/25/2015,423.5196
11/26/2015,424.09872
11/27/2015,424.2816
11/28/2015,424.2816
11/29/2015,424.09872
11/30/2015,423.672
12/1/2015,424.49496
12/2/2015,424.76928
12/3/2015,424.83024
12/4/2015,424.86072
12/5/2015,424.92168
12/6/2015,424.7388
12/7/2015,424.61688
12/8/2015,424.8912
12/9/2015,425.13504
12/10/2015,425.3484
12/11/2015,425.56176
12/12/2015,425.5008
12/13/2015,425.07408
12/14/2015,425.07408
12/15/2015,425.28744
12/16/2015,426.23232
12/17/2015,426.75048
12/18/2015,427.14672
12/19/2015,427.482
12/20/2015,427.14672
12/21/2015,426.90288
12/22/2015,426.96384
12/23/2015,427.72584
12/24/2015,428.18304
12/25/2015,428.36592
12/26/2015,428.15256
12/27/2015,428.21352
12/28/2015,427.72584
12/29/2015,427.75632
12/30/2015,428.45736
12/31/2015,428.76216
1/1/2016,429.12792
1/2/2016,428.8536
1/3/2016,428.36592
1/4/2016,428.30496
1/5/2016,428.18304
1/6/2016,428.67072
1/7/2016,428.48784
1/8/2016,428.30496
1/9/2016,428.03064
1/10/2016,427.81728
1/11/2016,427.69536
1/12/2016,427.482
1/13/2016,427.36008
1/14/2016,427.20768
1/15/2016,427.05528
1/16/2016,426.90288
1/17/2016,426.75048
1/18/2016,426.5676
1/19/2016,426.44568
1/20/2016,426.47616
1/21/2016,426.14088
1/22/2016,426.01896
1/23/2016,425.92752
1/24/2016,425.71416
1/25/2016,425.5008
1/26/2016,425.28744
1/27/2016,425.07408
1/28/2016,425.01312
1/29/2016,424.76928
1/30/2016,424.52544
1/31/2016,424.37304
2/1/2016,424.25112
2/2/2016,424.1292
2/3/2016,424.25112
2/4/2016,423.91584
2/5/2016,423.8244
2/6/2016,423.64152
2/7/2016,423.45864
2/8/2016,423.15384
2/9/2016,422.87952
2/10/2016,422.57472
2/11/2016,422.3004
2/12/2016,422.05656
2/13/2016,421.75176
2/14/2016,421.50792
2/15/2016,421.2336
2/16/2016,420.9288
2/17/2016,420.65448
2/18/2016,420.3192
2/19/2016,420.10584
2/20/2016,419.7096
2/21/2016,419.5572
2/22/2016,419.22192
2/23/2016,418.9476
2/24/2016,418.70376
2/25/2016,418.24656
2/26/2016,417.94176
2/27/2016,417.576
2/28/2016,417.14928
2/29/2016,417.39312
3/1/2016,418.9476
3/2/2016,419.64864
3/3/2016,419.2524
3/4/2016,418.7952
3/5/2016,419.7096
3/6/2016,419.34384
3/7/2016,419.16096
3/8/2016,420.624
3/9/2016,422.7576
3/10/2016,422.48328
3/11/2016,422.23944
3/12/2016,421.9956
3/13/2016,421.66032
3/14/2016,421.6908
3/15/2016,422.66616
3/16/2016,423.5196
3/17/2016,424.34256
3/18/2016,425.01312
3/19/2016,425.6532
3/20/2016,425.53128
3/21/2016,425.56176
3/22/2016,426.20184
3/23/2016,426.8724
3/24/2016,427.482
3/25/2016,428.00016
3/26/2016,428.51832
3/27/2016,428.30496
3/28/2016,428.27448
3/29/2016,428.73168
3/30/2016,429.34128
3/31/2016,429.55464
4/1/2016,429.6156
4/2/2016,429.43272
4/3/2016,429.12792
4/4/2016,429.09744
4/5/2016,429.85944
4/6/2016,430.46904
4/7/2016,430.80432
4/8/2016,430.80432
4/9/2016,430.80432
4/10/2016,430.86528
4/11/2016,430.86528
4/12/2016,431.47488
4/13/2016,431.7492
4/14/2016,431.81016
4/15/2016,431.5968
4/16/2016,431.5968
4/17/2016,431.292
4/18/2016,431.17008
4/19/2016,432.11496
4/20/2016,432.75504
4/21/2016,433.4256
4/22/2016,434.12664
4/23/2016,434.46192
4/24/2016,435.43728
4/25/2016,435.92496
4/26/2016,437.66232
4/27/2016,437.81472
4/28/2016,437.60136
4/29/2016,437.60136
4/30/2016,438.48528
5/1/2016,438.54624
5/2/2016,438.33288
5/3/2016,438.11952
5/4/2016,437.81472
5/5/2016,437.96712
5/6/2016,438.6072
5/7/2016,438.85104
5/8/2016,438.66816
5/9/2016,438.85104
5/10/2016,439.43016
5/11/2016,439.94832
5/12/2016,440.46648
5/13/2016,440.8932
5/14/2016,441.07608
5/15/2016,440.8932
5/16/2016,441.16752
5/17/2016,441.74664
5/18/2016,442.2648
5/19/2016,442.78296
5/20/2016,443.30112
5/21/2016,443.39256
5/22/2016,443.27064
5/23/2016,443.05728
5/24/2016,442.90488
5/25/2016,443.14872
5/26/2016,443.51448
5/27/2016,443.6364
5/28/2016,443.45352
5/29/2016,443.27064
5/30/2016,443.08776
5/31/2016,443.30112
6/1/2016,443.81928
6/2/2016,444.246
6/3/2016,444.21552
6/4/2016,444.03264
6/5/2016,443.81928
6/6/2016,443.6364
6/7/2016,443.91072
6/8/2016,444.48984
6/9/2016,444.82512
6/10/2016,444.97752
6/11/2016,444.79464
6/12/2016,444.64224
6/13/2016,444.58128
6/14/2016,445.22136
6/15/2016,445.83096
6/16/2016,446.34912
6/17/2016,446.6844
6/18/2016,447.01968
6/19/2016,446.80632
6/20/2016,447.11112
6/21/2016,447.65976
6/22/2016,448.14744
6/23/2016,448.48272
6/24/2016,448.818
6/25/2016,448.90944
6/26/2016,448.78752
6/27/2016,449.03136
6/28/2016,449.51904
6/29/2016,449.97624
6/30/2016,450.37248
7/1/2016,450.76872
7/2/2016,450.98208
7/3/2016,450.82968
7/4/2016,450.73824
7/5/2016,451.5612
7/6/2016,452.07936
7/7/2016,451.92696
7/8/2016,451.77456
7/9/2016,451.65264
7/10/2016,451.50024
7/11/2016,451.37832
7/12/2016,451.19544
7/13/2016,451.37832
7/14/2016,451.5612
7/15/2016,451.7136
7/16/2016,451.59168
7/17/2016,451.43928
7/18/2016,451.28688
7/19/2016,451.34784
7/20/2016,451.34784
7/21/2016,451.13448
7/22/2016,450.9516
7/23/2016,450.82968
7/24/2016,450.6468
7/25/2016,450.4944
7/26/2016,450.70776
7/27/2016,450.92112
7/28/2016,451.01256
7/29/2016,450.9516
7/30/2016,450.76872
7/31/2016,450.61632
8/1/2016,450.43344
8/2/2016,450.61632
8/3/2016,450.92112
8/4/2016,451.04304
8/5/2016,451.16496
8/6/2016,451.04304
8/7/2016,450.89064
8/8/2016,450.70776
8/9/2016,450.92112
8/10/2016,451.07352
8/11/2016,451.04304
8/12/2016,450.98208
8/13/2016,450.7992
8/14/2016,450.6468
8/15/2016,450.46392
8/16/2016,450.37248
8/17/2016,450.73824
8/18/2016,450.82968
8/19/2016,450.70776
8/20/2016,450.55536
8/21/2016,450.40296
8/22/2016,450.22008
8/23/2016,450.342
8/24/2016,450.43344
8/25/2016,450.37248
8/26/2016,450.15912
8/27/2016,450.00672
8/28/2016,449.85432
8/29/2016,449.64096
8/30/2016,449.82384
8/31/2016,450.06768
9/1/2016,450.06768
9/2/2016,449.85432
9/3/2016,449.67144
9/4/2016,449.51904
9/5/2016,449.33616
9/6/2016,449.30568
9/7/2016,449.51904
9/8/2016,449.51904
9/9/2016,449.36664
9/10/2016,449.18376
9/11/2016,449.00088
9/12/2016,448.78752
9/13/2016,449.03136
9/14/2016,449.21424
9/15/2016,449.24472
9/16/2016,449.18376
9/17/2016,448.9704
9/18/2016,448.78752
9/19/2016,448.63512
9/20/2016,448.72656
9/21/2016,448.84848
9/22/2016,448.60464
9/23/2016,448.39128
9/24/2016,448.26936
9/25/2016,447.99504
9/26/2016,447.78168
9/27/2016,447.96456
9/28/2016,448.14744
9/29/2016,448.29984
9/30/2016,448.056
10/1/2016,447.7512
10/2/2016,447.4464
10/3/2016,447.1416
10/4/2016,447.26352
10/5/2016,447.41592
10/6/2016,447.47688
10/7/2016,447.50736
10/8/2016,447.56832
10/9/2016,447.26352
10/10/2016,447.294
10/11/2016,447.47688
10/12/2016,447.62928
10/13/2016,447.84264
10/14/2016,448.08648
10/15/2016,448.056
10/16/2016,447.78168
10/17/2016,447.9036
10/18/2016,448.23888
10/19/2016,448.5132
10/20/2016,448.75704
10/21/2016,448.93992
10/22/2016,448.9704
10/23/2016,448.69608
10/24/2016,448.45224
10/25/2016,448.14744
10/26/2016,447.87312
10/27/2016,447.99504
10/28/2016,447.84264
10/29/2016,447.5988
10/30/2016,447.32448
10/31/2016,447.11112
11/1/2016,447.26352
11/2/2016,447.56832
11/3/2016,447.47688
11/4/2016,447.23304
11/5/2016,447.05016
11/6/2016,446.74536
11/7/2016,447.11112
11/8/2016,447.99504
11/9/2016,447.87312
11/10/2016,447.5988
11/11/2016,447.32448
11/12/2016,447.11112
11/13/2016,447.11112
11/14/2016,446.9892
11/15/2016,446.77584
11/16/2016,446.50152
11/17/2016,446.28816
11/18/2016,446.10528
11/19/2016,445.9224
11/20/2016,445.6176
11/21/2016,445.40424
11/22/2016,445.19088
11/23/2016,444.91656
11/24/2016,444.67272
11/25/2016,444.45936
11/26/2016,444.30696
11/27/2016,444.00216
11/28/2016,443.7888
11/29/2016,443.54496
11/30/2016,443.3316
12/1/2016,443.08776
12/2/2016,442.81344
12/3/2016,442.63056
12/4/2016,442.4172
12/5/2016,442.17336
12/6/2016,441.89904
12/7/2016,441.44184
12/8/2016,441.31992
12/9/2016,441.01512
12/10/2016,440.7408
12/11/2016,440.436
12/12/2016,440.19216
12/13/2016,439.91784
12/14/2016,439.674
12/15/2016,439.39968
12/16/2016,439.2168
12/17/2016,439.00344
12/18/2016,438.7596
12/19/2016,438.48528
12/20/2016,438.3024
12/21/2016,438.02808
12/22/2016,437.87568
12/23/2016,437.75376
12/24/2016,437.60136
12/25/2016,437.44896
12/26/2016,437.2356
12/27/2016,437.57088
12/28/2016,438.27192
12/29/2016,438.88152
12/30/2016,439.3692
12/31/2016,439.58256
1/1/2017,439.46064
1/2/2017,439.8264
1/3/2017,440.37504
1/4/2017,440.80176
1/5/2017,441.22848
1/6/2017,441.68568
1/7/2017,441.99048
1/8/2017,441.8076
1/9/2017,442.14288
1/10/2017,442.66104
1/11/2017,443.20968
1/12/2017,443.7888
1/13/2017,444.3984
1/14/2017,444.8556
1/15/2017,444.79464
1/16/2017,445.008
1/17/2017,445.52616
1/18/2017,446.04432
1/19/2017,446.532
1/20/2017,447.1416
1/21/2017,447.50736
1/22/2017,447.99504
1/23/2017,448.48272
1/24/2017,449.06184
1/25/2017,449.67144
1/26/2017,450.28104
1/27/2017,450.86016
1/28/2017,451.46976
1/29/2017,451.83552
1/30/2017,452.10984
1/31/2017,452.56704
2/1/2017,453.0852
2/2/2017,453.63384
2/3/2017,454.27392
2/4/2017,454.85304
2/5/2017,455.24928
2/6/2017,455.64552
2/7/2017,456.01128
2/8/2017,456.37704
2/9/2017,456.77328
2/10/2017,457.2
2/11/2017,457.56576
2/12/2017,457.84008
2/13/2017,458.1144
2/14/2017,458.29728
2/15/2017,458.44968
2/16/2017,458.54112
2/17/2017,458.724
2/18/2017,458.99832
2/19/2017,458.81544
2/20/2017,458.60208
2/21/2017,458.60208
2/22/2017,458.78496
2/23/2017,458.90688
2/24/2017,458.8764
2/25/2017,458.81544
2/26/2017,458.75448
2/27/2017,458.69352
2/28/2017,458.63256
3/1/2017,458.54112
3/2/2017,458.48016
3/3/2017,458.38872
3/4/2017,458.32776
3/5/2017,458.2668
3/6/2017,458.17536
3/7/2017,458.1144
3/8/2017,458.20584
3/9/2017,458.48016
3/10/2017,458.4192
3/11/2017,458.29728
3/12/2017,458.17536
3/13/2017,458.32776
3/14/2017,458.51064
3/15/2017,458.69352
3/16/2017,458.75448
3/17/2017,458.66304
3/18/2017,458.54112
3/19/2017,458.4192
3/20/2017,458.32776
3/21/2017,458.38872
3/22/2017,458.44968
3/23/2017,458.4192
3/24/2017,458.35824
3/25/2017,458.29728
3/26/2017,458.35824
3/27/2017,458.44968
3/28/2017,458.48016
3/29/2017,458.48016
3/30/2017,458.48016
3/31/2017,458.48016
4/1/2017,458.44968
4/2/2017,458.44968
4/3/2017,458.4192
4/4/2017,458.35824
4/5/2017,458.44968
4/6/2017,458.60208
4/7/2017,458.48016
4/8/2017,458.35824
4/9/2017,458.23632
4/10/2017,458.1144
4/11/2017,457.962
4/12/2017,458.02296
4/13/2017,458.17536
4/14/2017,458.23632
4/15/2017,458.08392
4/16/2017,457.962
4/17/2017,457.8096
4/18/2017,457.6572
4/19/2017,457.62672
4/20/2017,457.93152
4/21/2017,458.14488
4/22/2017,458.14488
4/23/2017,457.99248
4/24/2017,457.93152
4/25/2017,458.14488
4/26/2017,458.29728
4/27/2017,458.44968
4/28/2017,458.63256
4/29/2017,458.69352
4/30/2017,458.60208
5/1/2017,458.54112
5/2/2017,458.78496
5/3/2017,458.96784
5/4/2017,459.12024
5/5/2017,459.24216
5/6/2017,459.24216
5/7/2017,459.15072
5/8/2017,459.21168
5/9/2017,459.42504
5/10/2017,459.60792
5/11/2017,459.72984
5/12/2017,459.85176
5/13/2017,459.97368
5/14/2017,459.82128
5/15/2017,459.82128
5/16/2017,459.85176
5/17/2017,459.85176
5/18/2017,460.00416
5/19/2017,460.0956
5/20/2017,460.248
5/21/2017,460.21752
5/22/2017,460.06512
5/23/2017,460.00416
5/24/2017,460.00416
5/25/2017,459.97368
5/26/2017,459.9432
5/27/2017,459.7908
5/28/2017,459.60792
5/29/2017,459.60792
5/30/2017,459.76032
5/31/2017,459.85176
6/1/2017,459.91272
6/2/2017,460.00416
6/3/2017,460.12608
6/4/2017,459.97368
6/5/2017,459.82128
6/6/2017,459.82128
6/7/2017,459.91272
6/8/2017,460.00416
6/9/2017,460.00416
6/10/2017,460.06512
6/11/2017,459.91272
6/12/2017,459.76032
6/13/2017,459.66888
6/14/2017,459.85176
6/15/2017,459.97368
6/16/2017,460.03464
6/17/2017,460.0956
6/18/2017,460.00416
6/19/2017,459.85176
6/20/2017,459.82128
6/21/2017,459.97368
6/22/2017,460.03464
6/23/2017,460.12608
6/24/2017,460.18704
6/25/2017,460.06512
6/26/2017,459.88224
6/27/2017,459.82128
6/28/2017,460.06512
6/29/2017,460.00416
6/30/2017,460.00416
7/1/2017,460.00416
7/2/2017,459.82128
7/3/2017,459.69936
7/4/2017,459.66888
7/5/2017,459.72984
7/6/2017,459.76032
7/7/2017,459.85176
7/8/2017,459.91272
7/9/2017,459.72984
7/10/2017,459.51648
7/11/2017,459.54696
7/12/2017,459.72984
7/13/2017,459.82128
7/14/2017,459.7908
7/15/2017,459.72984
7/16/2017,459.54696
7/17/2017,459.3336
7/18/2017,459.30312
7/19/2017,459.42504
7/20/2017,459.45552
7/21/2017,459.51648
7/22/2017,459.54696
7/23/2017,459.36408
7/24/2017,459.15072
7/25/2017,459.15072
7/26/2017,459.30312
7/27/2017,459.42504
7/28/2017,459.45552
7/29/2017,459.45552
7/30/2017,459.30312
7/31/2017,459.1812
8/1/2017,459.30312
8/2/2017,459.39456
8/3/2017,459.42504
8/4/2017,459.39456
8/5/2017,459.1812
8/6/2017,458.99832
8/7/2017,459.0288
8/8/2017,459.1812
